POSIX,source,app,x_x0,y_y0,t_t0,RSTART,RSTOP,status,,
1502188711,101,1,0,0,6,0,3,,,
1502189314,70,1,0,0,3,0,1,,,
1502191821,37,1,0,0,4,0,1,,,
1502203450,71,1,0,0,0,0,4,,,
1502205175,118,1,0,0,0,0,4,,,
1502206481,36,1,0,0,2,0,7,,,
1502207957,36,1,0,0,0,0,8,,,
1502209192,16,1,0,0,6,0,5,,,
1502221316,71,1,0,0,1,0,3,,,
1502223974,63,1,0,0,2,0,1,,,
1502226648,62,1,0,0,1,0,4,,,
1502231668,14,1,0,0,4,0,3,,,
1502266252,42,1,0,0,1,0,3,,,
1502269713,30,1,0,0,3,0,6,,,
1502269828,22,1,0,0,0,0,1,,,
1502272707,9,1,0,0,2,0,1,,,
1502273549,70,1,0,0,0,0,5,,,
1502277278,10,1,0,0,0,0,7,,,
1502282456,45,1,0,0,2,0,7,,,
1502285741,17,1,0,0,0,0,10,,,
1502293634,43,1,0,0,4,0,2,,,
1502295424,108,1,0,0,5,0,6,,,
1502295930,75,1,0,0,0,0,8,,,
1502296400,121,1,0,0,0,0,1,,,
1502297608,51,1,0,0,6,0,6,,,
1502298480,8,1,0,0,1,0,6,,,
1502306757,35,1,0,0,6,0,9,,,
1502311365,39,1,0,0,5,0,3,,,
1502313213,95,1,0,0,7,0,5,,,
1502314722,72,1,0,0,2,0,4,,,
1502316592,118,1,0,0,6,0,6,,,
1502352804,56,1,0,0,1,0,7,,,
1502357007,21,1,0,0,1,0,2,,,
1502357620,17,1,0,0,2,0,2,,,
1502357635,72,1,0,0,3,0,8,,,
1502358927,28,1,0,0,0,0,8,,,
1502359898,112,1,0,0,7,0,1,,,
1502363768,45,1,0,0,2,0,9,,,
1502365093,47,1,0,0,2,0,4,,,
1502374716,92,1,0,0,1,0,7,,,
1502376582,77,1,0,0,0,0,2,,,
1502379893,99,1,0,0,6,0,2,,,
1502379961,57,1,0,0,2,0,5,,,
1502382146,19,1,0,0,0,0,4,,,
1502382166,88,1,0,0,6,0,5,,,
1502389637,39,1,0,0,0,0,10,,,
1502389709,107,1,0,0,3,0,4,,,
1502394964,92,1,0,0,1,0,10,,,
1502402270,29,1,0,0,0,0,5,,,
1502405045,109,1,0,0,1,0,2,,,
1502441972,29,1,0,0,1,0,3,,,
1502445356,77,1,0,0,1,0,8,,,
1502453536,9,1,0,0,1,0,10,,,
1502456777,55,1,0,0,3,0,7,,,
1502458919,77,1,0,0,1,0,4,,,
1502461279,126,1,0,0,0,0,4,,,
1502468374,108,1,0,0,2,0,6,,,
1502471193,22,1,0,0,3,0,5,,,
1502471979,65,1,0,0,2,0,9,,,
1502474925,69,1,0,0,0,0,3,,,
1502480233,45,1,0,0,2,0,2,,,
1502481996,79,1,0,0,1,0,6,,,
1502483293,90,1,0,0,1,0,6,,,
1502484019,68,1,0,0,3,0,6,,,
1502485925,28,1,0,0,1,0,10,,,
1502487078,125,1,0,0,1,0,7,,,
1502487898,27,1,0,0,6,0,7,,,
1502487995,11,1,0,0,0,0,10,,,
1502488063,6,1,0,0,0,0,2,,,
1502488516,65,1,0,0,4,0,7,,,
1502489663,18,1,0,0,4,0,7,,,
1502527347,112,1,0,0,3,0,9,,,
1502527812,14,1,0,0,0,0,10,,,
1502532796,36,1,0,0,2,0,1,,,
1502533956,98,1,0,0,1,0,6,,,
1502535076,57,1,0,0,7,0,3,,,
1502539704,71,1,0,0,2,0,9,,,
1502541080,56,1,0,0,4,0,8,,,
1502545904,65,1,0,0,0,0,7,,,
1502547216,77,1,0,0,0,0,6,,,
1502550656,124,1,0,0,0,0,10,,,
1502551239,124,1,0,0,0,0,9,,,
1502553671,78,1,0,0,1,0,5,,,
1502577158,72,1,0,0,4,0,1,,,
1502577272,15,1,0,0,0,0,6,,,
1502616651,69,1,0,0,0,0,9,,,
1502625927,15,1,0,0,1,0,10,,,
1502628887,69,1,0,0,3,0,5,,,
1502629310,62,1,0,0,1,0,5,,,
1502632174,89,1,0,0,0,0,3,,,
1502637553,4,1,0,0,2,0,2,,,
1502638403,94,1,0,0,1,0,9,,,
1502646085,6,1,0,0,0,0,8,,,
1502648838,68,1,0,0,0,0,3,,,
1502650874,5,1,0,0,4,0,4,,,
1502654267,80,1,0,0,0,0,4,,,
1502659976,105,1,0,0,0,0,5,,,
1502661472,58,1,0,0,1,0,10,,,
1502665110,106,1,0,0,5,0,2,,,
1502699558,20,1,0,0,3,0,2,,,
1502699559,36,1,0,0,1,0,5,,,
1502701902,62,1,0,0,2,0,7,,,
1502702010,80,1,0,0,1,0,4,,,
1502705073,3,1,0,0,1,0,1,,,
1502707289,79,1,0,0,4,0,1,,,
1502707995,70,1,0,0,3,0,7,,,
1502713296,88,1,0,0,1,0,7,,,
1502718692,48,1,0,0,1,0,10,,,
1502723019,33,1,0,0,1,0,1,,,
1502723544,42,1,0,0,6,0,9,,,
1502726293,114,1,0,0,4,0,8,,,
1502726563,57,1,0,0,0,0,5,,,
1502726764,119,1,0,0,1,0,10,,,
1502727301,69,1,0,0,1,0,7,,,
1502729289,108,1,0,0,0,0,3,,,
1502729626,92,1,0,0,2,0,10,,,
1502729874,10,1,0,0,0,0,10,,,
1502731755,4,1,0,0,4,0,3,,,
1502736578,29,1,0,0,6,0,1,,,
1502741682,37,1,0,0,0,0,7,,,
1502742330,28,1,0,0,0,0,6,,,
1502742622,98,1,0,0,3,0,2,,,
1502744394,87,1,0,0,0,0,3,,,
1502745103,56,1,0,0,3,0,3,,,
1502747494,96,1,0,0,1,0,6,,,
1502749982,79,1,0,0,1,0,10,,,
1502750990,116,1,0,0,0,0,1,,,
1502785120,5,1,0,0,0,0,1,,,
1502786290,78,1,0,0,5,0,3,,,
1502792957,67,1,0,0,2,0,9,,,
1502794352,65,1,0,0,2,0,9,,,
1502797172,10,1,0,0,0,0,6,,,
1502798066,104,1,0,0,1,0,2,,,
1502817841,48,1,0,0,1,0,9,,,
1502820220,15,1,0,0,2,0,6,,,
1502820501,52,1,0,0,3,0,1,,,
1502821301,109,1,0,0,5,0,8,,,
1502823068,22,1,0,0,2,0,9,,,
1502831929,8,1,0,0,3,0,9,,,
1502832897,114,1,0,0,5,0,8,,,
1502833117,73,1,0,0,4,0,7,,,
1502836439,82,1,0,0,1,0,5,,,
1502877977,87,1,0,0,1,0,6,,,
1502880777,71,1,0,0,6,0,9,,,
1502881451,58,1,0,0,5,0,3,,,
1502883222,4,1,0,0,1,0,10,,,
1502887155,110,1,0,0,0,0,8,,,
1502893533,16,1,0,0,1,0,6,,,
1502893650,109,1,0,0,4,0,4,,,
1502894128,47,1,0,0,0,0,5,,,
1502899797,79,1,0,0,3,0,5,,,
1502916359,97,1,0,0,6,0,10,,,
1502919772,103,1,0,0,1,0,9,,,
1502920571,112,1,0,0,1,0,10,,,
1502922411,99,1,0,0,1,0,1,,,
1502923633,126,1,0,0,7,0,1,,,
1502958424,77,1,0,0,3,0,10,,,
1502959987,27,1,0,0,3,0,7,,,
1502960229,65,1,0,0,1,0,7,,,
1502965771,65,1,0,0,1,0,7,,,
1502976443,80,1,0,0,2,0,4,,,
1502980180,19,1,0,0,0,0,1,,,
1502980656,56,1,0,0,1,0,3,,,
1502982033,11,1,0,0,1,0,3,,,
1502983048,124,1,0,0,0,0,3,,,
1502986933,79,1,0,0,2,0,1,,,
1502987718,17,1,0,0,1,0,3,,,
1502989974,113,1,0,0,1,0,6,,,
1502995966,45,1,0,0,1,0,1,,,
1502998029,72,1,0,0,4,0,3,,,
1503001759,84,1,0,0,0,0,2,,,
1503004288,51,1,0,0,1,0,3,,,
1503009713,43,1,0,0,0,0,2,,,
1503010703,18,1,0,0,0,0,4,,,
1503043663,35,1,0,0,1,0,8,,,
1503045442,54,1,0,0,3,0,6,,,
1503053281,63,1,0,0,4,0,9,,,
1503055247,124,1,0,0,4,0,2,,,
1503056850,68,1,0,0,0,0,6,,,
1503058404,22,1,0,0,2,0,10,,,
1503059381,65,1,0,0,3,0,6,,,
1503059456,102,1,0,0,0,0,3,,,
1503059813,62,1,0,0,6,0,10,,,
1503061049,45,1,0,0,1,0,2,,,
1503063113,86,1,0,0,0,0,2,,,
1503066848,70,1,0,0,2,0,6,,,
1503067951,13,1,0,0,6,0,8,,,
1503073481,2,1,0,0,4,0,5,,,
1503075002,13,1,0,0,0,0,1,,,
1503081322,13,1,0,0,2,0,1,,,
1503081567,7,1,0,0,7,0,6,,,
1503082365,38,1,0,0,6,0,5,,,
1503094461,82,1,0,0,2,0,8,,,
1503095542,109,1,0,0,4,0,7,,,
1503132547,52,1,0,0,4,0,3,,,
1503133304,119,1,0,0,1,0,6,,,
1503133595,40,1,0,0,1,0,9,,,
1503137684,101,1,0,0,1,0,8,,,
1503139695,94,1,0,0,0,0,7,,,
1503140194,103,1,0,0,1,0,9,,,
1503143452,79,1,0,0,3,0,2,,,
1503144236,46,1,0,0,2,0,2,,,
1503150823,108,1,0,0,4,0,2,,,
1503157355,122,1,0,0,1,0,9,,,
1503161493,62,1,0,0,1,0,9,,,
1503161912,71,1,0,0,0,0,7,,,
1503221602,36,1,0,0,4,0,6,,,
1503223583,38,1,0,0,1,0,4,,,
1503223987,102,1,0,0,0,0,2,,,
1503228237,89,1,0,0,2,0,7,,,
1503234296,90,1,0,0,1,0,7,,,
1503239012,94,1,0,0,0,0,6,,,
1503241403,16,1,0,0,5,0,2,,,
1503242978,75,1,0,0,6,0,8,,,
1503243721,39,1,0,0,3,0,2,,,
1503247661,70,1,0,0,1,0,3,,,
1503247851,85,1,0,0,0,0,10,,,
1503252150,20,1,0,0,0,0,8,,,
1503254842,77,1,0,0,0,0,7,,,
1503256304,78,1,0,0,0,0,3,,,
1503258292,82,1,0,0,2,0,7,,,
1503258514,82,1,0,0,2,0,2,,,
1503261159,39,1,0,0,0,0,10,,,
1503261741,53,1,0,0,0,0,2,,,
1503302783,3,1,0,0,6,0,2,,,
1503304034,36,1,0,0,4,0,6,,,
1503304504,56,1,0,0,1,0,4,,,
1503304753,84,1,0,0,3,0,5,,,
1503305062,7,1,0,0,4,0,2,,,
1503308539,109,1,0,0,5,0,5,,,
1503319268,9,1,0,0,0,0,9,,,
1503319471,5,1,0,0,2,0,6,,,
1503324255,71,1,0,0,1,0,6,,,
1503330768,74,1,0,0,2,0,6,,,
1503334005,90,1,0,0,0,0,1,,,
1503335924,78,1,0,0,2,0,9,,,
1503338043,45,1,0,0,6,0,5,,,
1503338766,12,1,0,0,7,0,7,,,
1503340326,47,1,0,0,1,0,2,,,
1503341778,117,1,0,0,0,0,9,,,
1503342792,40,1,0,0,5,0,10,,,
1503351891,117,1,0,0,3,0,6,,,
1503389931,99,1,0,0,1,0,7,,,
1503390629,88,1,0,0,0,0,9,,,
1503393253,72,1,0,0,1,0,9,,,
1503393720,43,1,0,0,1,0,1,,,
1503395770,112,1,0,0,1,0,6,,,
1503406125,62,1,0,0,2,0,8,,,
1503407765,45,1,0,0,2,0,10,,,
1503419680,86,1,0,0,1,0,4,,,
1503420319,79,1,0,0,6,0,6,,,
1503421077,48,1,0,0,0,0,9,,,
1503424520,49,1,0,0,1,0,3,,,
1503425278,52,1,0,0,2,0,10,,,
1503426761,112,1,0,0,0,0,1,,,
1503428038,71,1,0,0,2,0,8,,,
1503428353,86,1,0,0,2,0,3,,,
1503429684,22,1,0,0,0,0,6,,,
1503433780,48,1,0,0,0,0,8,,,
1503442023,53,1,0,0,1,0,3,,,
1503480767,10,1,0,0,2,0,2,,,
1503480953,17,1,0,0,1,0,5,,,
1503483610,104,1,0,0,1,0,2,,,
1503484547,40,1,0,0,1,0,4,,,
1503488912,89,1,0,0,3,0,8,,,
1503489891,30,1,0,0,4,0,6,,,
1503496511,36,1,0,0,1,0,6,,,
1503496646,35,1,0,0,7,0,3,,,
1503504926,94,1,0,0,7,0,9,,,
1503508417,60,1,0,0,3,0,1,,,
1503517510,5,1,0,0,2,0,6,,,
1503518474,21,1,0,0,0,0,1,,,
1503523067,5,1,0,0,2,0,3,,,
1503523879,89,1,0,0,0,0,5,,,
1503561729,112,1,0,0,7,0,8,,,
1503561835,81,1,0,0,2,0,1,,,
1503565903,95,1,0,0,2,0,9,,,
1503566638,70,1,0,0,2,0,8,,,
1503566661,67,1,0,0,2,0,2,,,
1503568790,127,1,0,0,1,0,9,,,
1503572837,27,1,0,0,4,0,8,,,
1503573000,52,1,0,0,1,0,1,,,
1503576510,104,1,0,0,2,0,5,,,
1503577631,17,1,0,0,0,0,6,,,
1503578714,45,1,0,0,6,0,3,,,
1503580938,108,1,0,0,5,0,4,,,
1503581851,18,1,0,0,3,0,7,,,
1503582205,118,1,0,0,5,0,2,,,
1503583892,54,1,0,0,1,0,5,,,
1503585931,97,1,0,0,2,0,9,,,
1503590999,73,1,0,0,4,0,5,,,
1503591774,74,1,0,0,0,0,3,,,
1503594496,110,1,0,0,0,0,10,,,
1503602386,15,1,0,0,2,0,6,,,
1503608532,113,1,0,0,0,0,3,,,
1503609617,33,1,0,0,1,0,5,,,
1503609932,36,1,0,0,5,0,4,,,
1503614013,94,1,0,0,5,0,1,,,
1503652318,105,1,0,0,0,0,5,,,
1503653787,14,1,0,0,5,0,9,,,
1503654160,116,1,0,0,2,0,6,,,
1503662876,54,1,0,0,5,0,7,,,
1503663375,71,1,0,0,2,0,7,,,
1503665830,17,1,0,0,1,0,8,,,
1503669486,57,1,0,0,6,0,4,,,
1503671029,109,1,0,0,2,0,2,,,
1503671652,40,1,0,0,0,0,8,,,
1503674263,69,1,0,0,1,0,7,,,
1503679779,102,1,0,0,5,0,5,,,
1503680347,40,1,0,0,1,0,10,,,
1503691619,68,1,0,0,0,0,6,,,
1503734418,44,1,0,0,0,0,6,,,
1503737546,109,1,0,0,3,0,7,,,
1503744500,92,1,0,0,3,0,1,,,
1503748146,106,1,0,0,7,0,4,,,
1503754949,121,1,0,0,1,0,4,,,
1503755274,8,1,0,0,5,0,9,,,
1503760278,103,1,0,0,3,0,7,,,
1503761543,124,1,0,0,0,0,8,,,
1503761851,31,1,0,0,0,0,9,,,
1503763657,47,1,0,0,2,0,5,,,
1503773262,127,1,0,0,0,0,7,,,
1503780278,10,1,0,0,2,0,1,,,
1503784095,62,1,0,0,1,0,1,,,
1503784322,104,1,0,0,4,0,9,,,
1503785778,3,1,0,0,1,0,9,,,
1503785958,64,1,0,0,1,0,5,,,
1503787788,10,1,0,0,3,0,6,,,
1503788346,65,1,0,0,1,0,3,,,
1503823888,74,1,0,0,0,0,7,,,
1503824625,6,1,0,0,0,0,1,,,
1503826874,121,1,0,0,3,0,9,,,
1503829885,118,1,0,0,1,0,5,,,
1503830740,31,1,0,0,1,0,4,,,
1503832015,98,1,0,0,2,0,9,,,
1503833518,39,1,0,0,1,0,3,,,
1503834706,8,1,0,0,0,0,1,,,
1503837149,90,1,0,0,0,0,8,,,
1503838181,44,1,0,0,0,0,5,,,
1503840809,57,1,0,0,3,0,7,,,
1503842004,56,1,0,0,0,0,8,,,
1503844512,33,1,0,0,1,0,2,,,
1503849968,53,1,0,0,1,0,10,,,
1503851806,109,1,0,0,5,0,2,,,
1503856689,73,1,0,0,3,0,9,,,
1503862687,9,1,0,0,1,0,2,,,
1503863213,72,1,0,0,3,0,2,,,
1503867566,6,1,0,0,4,0,5,,,
1503868400,47,1,0,0,6,0,1,,,
1503870257,113,1,0,0,3,0,8,,,
1503872489,48,1,0,0,1,0,4,,,
1503873069,47,1,0,0,1,0,1,,,
1503908221,96,1,0,0,3,0,4,,,
1503911344,46,1,0,0,7,0,3,,,
1503913024,9,1,0,0,0,0,7,,,
1503918534,37,1,0,0,1,0,6,,,
1503920074,119,1,0,0,0,0,2,,,
1503923128,17,1,0,0,3,0,7,,,
1503924032,38,1,0,0,3,0,2,,,
1503925766,52,1,0,0,1,0,7,,,
1503927411,116,1,0,0,2,0,1,,,
1503928303,79,1,0,0,1,0,6,,,
1503928444,102,1,0,0,2,0,9,,,
1503931733,84,1,0,0,5,0,4,,,
1503935536,105,1,0,0,0,0,5,,,
1503935940,18,1,0,0,0,0,6,,,
1503939766,68,1,0,0,4,0,6,,,
1503945749,20,1,0,0,4,0,7,,,
1503949089,119,1,0,0,0,0,3,,,
1503949114,31,1,0,0,2,0,2,,,
1503950695,89,1,0,0,1,0,3,,,
1503952582,53,1,0,0,1,0,6,,,
1503955710,19,1,0,0,0,0,4,,,
1503956983,89,1,0,0,0,0,4,,,
1503994077,80,1,0,0,6,0,6,,,
1503995033,36,1,0,0,4,0,1,,,
1503998961,72,1,0,0,3,0,8,,,
1504002351,108,1,0,0,2,0,3,,,
1504011054,113,1,0,0,0,0,2,,,
1504012098,108,1,0,0,1,0,9,,,
1504012661,43,1,0,0,2,0,7,,,
1504013962,115,1,0,0,3,0,4,,,
1504017943,55,1,0,0,3,0,8,,,
1504020382,39,1,0,0,1,0,3,,,
1504021333,64,1,0,0,5,0,1,,,
1504022297,10,1,0,0,1,0,8,,,
1504023990,85,1,0,0,1,0,3,,,
1504030607,52,1,0,0,2,0,2,,,
1504034396,58,1,0,0,0,0,1,,,
1504040980,122,1,0,0,1,0,4,,,
1504086142,16,1,0,0,0,0,2,,,
1504090831,118,1,0,0,0,0,9,,,
1504091591,123,1,0,0,1,0,10,,,
1504091905,123,1,0,0,5,0,8,,,
1504098582,108,1,0,0,7,0,9,,,
1504103842,35,1,0,0,1,0,7,,,
1504104897,72,1,0,0,0,0,10,,,
1504105959,3,1,0,0,3,0,1,,,
1504107145,99,1,0,0,0,0,9,,,
1504107308,62,1,0,0,0,0,6,,,
1504109630,21,1,0,0,5,0,8,,,
1504111611,10,1,0,0,0,0,9,,,
1504112337,62,1,0,0,7,0,3,,,
1504116078,72,1,0,0,2,0,6,,,
1504117084,71,1,0,0,1,0,4,,,
1504118868,58,1,0,0,0,0,4,,,
1504124715,4,1,0,0,1,0,9,,,
1504124983,126,1,0,0,7,0,4,,,
1504132134,2,1,0,0,1,0,5,,,
1504132952,8,1,0,0,1,0,6,,,
1504172359,60,1,0,0,0,0,3,,,
1504177196,90,1,0,0,2,0,5,,,
1504179940,16,1,0,0,0,0,10,,,
1504181277,6,1,0,0,7,0,3,,,
1504182631,67,1,0,0,0,0,5,,,
1504183316,45,1,0,0,2,0,8,,,
1504185096,90,1,0,0,4,0,3,,,
1504189958,116,1,0,0,0,0,8,,,
1504191130,88,1,0,0,0,0,7,,,
1504192642,74,1,0,0,0,0,1,,,
1504193280,35,1,0,0,3,0,4,,,
1504194402,33,1,0,0,0,0,3,,,
1504199036,112,1,0,0,5,0,9,,,
1504200906,48,1,0,0,5,0,8,,,
1504217967,36,1,0,0,7,0,10,,,
1504218060,35,1,0,0,7,0,1,,,
1504261176,97,1,0,0,1,0,5,,,
1504265792,65,1,0,0,0,0,9,,,
1504278273,37,1,0,0,1,0,5,,,
1504282552,73,1,0,0,4,0,4,,,
1504284441,25,1,0,0,4,0,9,,,
1504284522,16,1,0,0,0,0,9,,,
1504290501,110,1,0,0,5,0,9,,,
1504294081,73,1,0,0,1,0,8,,,
1504295338,73,1,0,0,0,0,5,,,
1504297145,38,1,0,0,1,0,5,,,
1504340700,73,1,0,0,4,0,1,,,
1504341314,74,1,0,0,1,0,4,,,
1504342937,43,1,0,0,4,0,4,,,
1504344087,11,1,0,0,4,0,7,,,
1504347289,14,1,0,0,0,0,3,,,
1504348387,82,1,0,0,0,0,1,,,
1504349489,2,1,0,0,6,0,8,,,
1504350247,77,1,0,0,0,0,7,,,
1504351529,87,1,0,0,3,0,1,,,
1504351530,31,1,0,0,2,0,4,,,
1504352677,94,1,0,0,0,0,9,,,
1504354752,44,1,0,0,1,0,3,,,
1504358519,13,1,0,0,7,0,7,,,
1504362189,27,1,0,0,2,0,9,,,
1504364334,69,1,0,0,2,0,3,,,
1504365234,118,1,0,0,4,0,2,,,
1504366063,7,1,0,0,1,0,3,,,
1504374454,2,1,0,0,4,0,5,,,
1504377531,39,1,0,0,2,0,8,,,
1504378922,116,1,0,0,2,0,6,,,
1504380951,110,1,0,0,2,0,3,,,
1504382018,5,1,0,0,1,0,8,,,
1504384414,77,1,0,0,4,0,1,,,
1504391684,104,1,0,0,1,0,1,,,
1504430786,106,1,0,0,2,0,1,,,
1504436066,96,1,0,0,1,0,6,,,
1504439657,49,1,0,0,1,0,8,,,
1504442422,80,1,0,0,1,0,6,,,
1504444755,92,1,0,0,0,0,10,,,
1504445470,22,1,0,0,1,0,9,,,
1504452194,118,1,0,0,2,0,8,,,
1504453657,71,1,0,0,1,0,2,,,
1504457916,16,1,0,0,1,0,3,,,
1504458417,18,1,0,0,5,0,10,,,
1504460856,64,1,0,0,2,0,3,,,
1504470732,13,1,0,0,5,0,4,,,
1504471927,25,1,0,0,1,0,1,,,
1504474208,90,1,0,0,2,0,8,,,
1504478492,125,1,0,0,2,0,9,,,
1504513659,25,1,0,0,1,0,7,,,
1504515210,126,1,0,0,0,0,10,,,
1504522315,108,1,0,0,1,0,6,,,
1504525767,44,1,0,0,0,0,7,,,
1504527370,6,1,0,0,1,0,3,,,
1504528759,64,1,0,0,3,0,10,,,
1504529024,8,1,0,0,0,0,2,,,
1504530754,37,1,0,0,1,0,3,,,
1504531577,43,1,0,0,1,0,2,,,
1504531620,56,1,0,0,1,0,3,,,
1504546469,108,1,0,0,2,0,2,,,
1504548846,79,1,0,0,0,0,2,,,
1504550115,58,1,0,0,0,0,6,,,
1504556820,98,1,0,0,0,0,9,,,
1504558155,38,1,0,0,5,0,8,,,
1504562915,107,1,0,0,7,0,9,,,
1504600282,52,1,0,0,0,0,2,,,
1504600367,31,1,0,0,4,0,2,,,
1504603315,54,1,0,0,2,0,2,,,
1504604949,89,1,0,0,2,0,4,,,
1504605783,33,1,0,0,5,0,2,,,
1504605804,53,1,0,0,2,0,1,,,
1504607054,96,1,0,0,2,0,1,,,
1504609188,124,1,0,0,4,0,5,,,
1504609206,20,1,0,0,6,0,5,,,
1504610929,85,1,0,0,0,0,6,,,
1504612444,114,1,0,0,0,0,9,,,
1504613313,109,1,0,0,2,0,1,,,
1504613602,79,1,0,0,2,0,4,,,
1504622445,89,1,0,0,6,0,9,,,
1504622486,37,1,0,0,4,0,7,,,
1504627185,98,1,0,0,5,0,9,,,
1504631821,74,1,0,0,1,0,5,,,
1504632089,33,1,0,0,2,0,1,,,
1504633603,26,1,0,0,6,0,10,,,
1504636765,67,1,0,0,0,0,4,,,
1504636892,71,1,0,0,5,0,3,,,
1504638215,67,1,0,0,0,0,3,,,
1504638471,118,1,0,0,3,0,4,,,
1504647916,123,1,0,0,5,0,3,,,
1504650985,33,1,0,0,0,0,2,,,
1504651068,45,1,0,0,3,0,4,,,
1504687284,53,1,0,0,3,0,2,,,
1504693914,57,1,0,0,1,0,3,,,
1504696057,15,1,0,0,1,0,4,,,
1504697308,22,1,0,0,3,0,2,,,
1504703876,4,1,0,0,3,0,4,,,
1504705615,72,1,0,0,1,0,7,,,
1504705635,55,1,0,0,0,0,6,,,
1504706706,30,1,0,0,0,0,3,,,
1504713044,92,1,0,0,5,0,3,,,
1504716854,26,1,0,0,1,0,6,,,
1504723985,107,1,0,0,5,0,10,,,
1504732344,63,1,0,0,2,0,7,,,
1504736959,127,1,0,0,1,0,2,,,
1504773395,14,1,0,0,4,0,3,,,
1504774040,110,1,0,0,1,0,7,,,
1504774704,9,1,0,0,0,0,4,,,
1504775617,58,1,0,0,2,0,3,,,
1504776670,87,1,0,0,0,0,4,,,
1504777623,88,1,0,0,0,0,2,,,
1504777629,17,1,0,0,0,0,7,,,
1504780767,13,1,0,0,0,0,10,,,
1504787342,44,1,0,0,2,0,10,,,
1504788775,42,1,0,0,0,0,4,,,
1504789124,17,1,0,0,2,0,9,,,
1504790935,121,1,0,0,2,0,9,,,
1504791937,79,1,0,0,0,0,1,,,
1504795425,75,1,0,0,0,0,10,,,
1504796038,86,1,0,0,2,0,5,,,
1504799749,37,1,0,0,4,0,8,,,
1504799974,53,1,0,0,2,0,2,,,
1504804314,31,1,0,0,0,0,3,,,
1504809676,106,1,0,0,5,0,4,,,
1504811571,58,1,0,0,4,0,6,,,
1504814634,127,1,0,0,1,0,4,,,
1504814870,28,1,0,0,1,0,2,,,
1504816306,73,1,0,0,0,0,2,,,
1504816936,29,1,0,0,2,0,4,,,
1504819515,125,1,0,0,0,0,2,,,
1504820292,49,1,0,0,1,0,8,,,
1504822298,22,1,0,0,1,0,9,,,
1504858588,109,1,0,0,3,0,10,,,
1504859848,85,1,0,0,0,0,9,,,
1504859977,21,1,0,0,0,0,2,,,
1504860338,62,1,0,0,1,0,2,,,
1504865897,65,1,0,0,2,0,9,,,
1504869516,18,1,0,0,2,0,2,,,
1504871193,121,1,0,0,0,0,4,,,
1504876178,20,1,0,0,1,0,6,,,
1504877640,38,1,0,0,2,0,2,,,
1504877960,89,1,0,0,1,0,4,,,
1504878913,52,1,0,0,0,0,6,,,
1504879569,97,1,0,0,3,0,10,,,
1504880335,39,1,0,0,6,0,10,,,
1504881266,56,1,0,0,3,0,8,,,
1504884336,11,1,0,0,7,0,9,,,
1504886156,87,1,0,0,7,0,3,,,
1504886482,20,1,0,0,2,0,10,,,
1504891153,17,1,0,0,2,0,10,,,
1504893234,22,1,0,0,0,0,1,,,
1504893379,94,1,0,0,2,0,5,,,
1504894470,53,1,0,0,2,0,6,,,
1504900676,35,1,0,0,2,0,10,,,
1504902518,6,1,0,0,2,0,7,,,
1504903870,55,1,0,0,0,0,6,,,
1504904424,4,1,0,0,1,0,5,,,
1504906375,63,1,0,0,1,0,3,,,
1504907291,76,1,0,0,4,0,6,,,
1504947470,68,1,0,0,3,0,2,,,
1504947786,9,1,0,0,0,0,2,,,
1504952399,71,1,0,0,3,0,4,,,
1504952907,90,1,0,0,0,0,9,,,
1504957888,40,1,0,0,6,0,6,,,
1504958352,17,1,0,0,1,0,4,,,
1504960033,118,1,0,0,0,0,7,,,
1504969830,45,1,0,0,3,0,1,,,
1504971999,27,1,0,0,0,0,3,,,
1504972679,86,1,0,0,5,0,4,,,
1504975823,96,1,0,0,0,0,3,,,
1504978721,79,1,0,0,2,0,2,,,
1504981612,51,1,0,0,2,0,6,,,
1504982569,62,1,0,0,1,0,2,,,
1504985292,72,1,0,0,2,0,1,,,
1504990054,87,1,0,0,5,0,8,,,
1504990359,42,1,0,0,0,0,6,,,
1504991193,86,1,0,0,6,0,7,,,
1504991286,108,1,0,0,3,0,8,,,
1504991344,49,1,0,0,4,0,7,,,
1504993634,84,1,0,0,1,0,7,,,
1505035099,98,1,0,0,0,0,10,,,
1505036304,106,1,0,0,1,0,2,,,
1505036773,60,1,0,0,0,0,10,,,
1505038579,67,1,0,0,6,0,1,,,
1505038964,11,1,0,0,4,0,7,,,
1505041365,96,1,0,0,3,0,3,,,
1505044238,38,1,0,0,2,0,6,,,
1505048198,118,1,0,0,0,0,5,,,
1505050954,42,1,0,0,2,0,3,,,
1505053009,14,1,0,0,1,0,6,,,
1505055192,89,1,0,0,2,0,8,,,
1505056404,22,1,0,0,2,0,8,,,
1505059828,86,1,0,0,1,0,5,,,
1505060992,6,1,0,0,1,0,9,,,
1505062583,71,1,0,0,1,0,9,,,
1505068388,122,1,0,0,0,0,7,,,
1505070519,29,1,0,0,1,0,3,,,
1505072479,65,1,0,0,4,0,7,,,
1505073337,115,1,0,0,5,0,5,,,
1505077798,35,1,0,0,3,0,7,,,
1505116817,22,1,0,0,0,0,3,,,
1505116928,60,1,0,0,5,0,6,,,
1505117201,106,1,0,0,0,0,1,,,
1505118334,84,1,0,0,0,0,3,,,
1505124183,34,1,0,0,0,0,5,,,
1505125625,54,1,0,0,1,0,2,,,
1505126249,89,1,0,0,1,0,3,,,
1505135105,42,1,0,0,2,0,10,,,
1505142050,69,1,0,0,4,0,7,,,
