POSIX,source,app,x_x0,y_y0,t_t0,rstart,rstop
1505651481,10,1,0,0,5,,
1505654915,112,1,0,0,0,,
1505658468,47,1,0,0,4,,
1505658984,47,1,0,0,4,,
1505660255,62,1,0,0,1,,
1505672313,85,1,0,0,0,,
1505673148,81,1,0,0,1,,
1505673835,29,1,0,0,0,,
1505677756,27,1,0,0,1,,
1505684142,2,1,0,0,7,,
1505685170,125,1,0,0,4,,
1505686316,68,1,0,0,2,,
1505686538,54,1,0,0,2,,
1505727907,92,1,0,0,0,,
1505738286,85,1,0,0,3,,
1505739171,43,1,0,0,1,,
1505740786,15,1,0,0,3,,
1505745984,94,1,0,0,2,,
1505746944,79,1,0,0,2,,
1505747961,27,1,0,0,3,,
1505748897,78,1,0,0,1,,
1505753557,117,1,0,0,1,,
1505756116,86,1,0,0,1,,
1505770610,10,1,0,0,5,,
1505773620,22,1,0,0,3,,
1505809146,87,1,0,0,0,,
1505810746,40,1,0,0,0,,
1505810752,127,1,0,0,0,,
1505813109,110,1,0,0,3,,
1505815452,39,1,0,0,5,,
1505815671,37,1,0,0,0,,
1505819389,46,1,0,0,2,,
1505820877,5,1,0,0,3,,
1505821927,47,1,0,0,0,,
1505822015,101,1,0,0,0,,
1505822200,44,1,0,0,2,,
1505823276,6,1,0,0,4,,
1505830326,80,1,0,0,0,,
1505833865,9,1,0,0,3,,
1505834149,112,1,0,0,0,,
1505836282,118,1,0,0,2,,
1505836667,27,1,0,0,4,,
1505836910,42,1,0,0,3,,
1505837077,20,1,0,0,1,,
1505840158,37,1,0,0,2,,
1505840989,81,1,0,0,0,,
1505841889,123,1,0,0,0,,
1505842707,122,1,0,0,1,,
1505843159,33,1,0,0,1,,
1505843583,104,1,0,0,4,,
1505843781,78,1,0,0,0,,
1505849102,16,1,0,0,0,,
1505851164,13,1,0,0,0,,
1505857987,106,1,0,0,4,,
1505894953,115,1,0,0,2,,
1505905255,29,1,0,0,0,,
1505906265,7,1,0,0,5,,
1505906481,92,1,0,0,3,,
1505910028,45,1,0,0,3,,
1505911964,11,1,0,0,3,,
1505915528,108,1,0,0,4,,
1505915792,104,1,0,0,0,,
1505916082,55,1,0,0,1,,
1505917402,90,1,0,0,5,,
1505923113,73,1,0,0,0,,
1505923577,65,1,0,0,1,,
1505924337,35,1,0,0,1,,
1505924686,29,1,0,0,6,,
1505931844,113,1,0,0,3,,
1505935338,110,1,0,0,1,,
1505942657,89,1,0,0,3,,
1505943037,79,1,0,0,6,,
1505943258,65,1,0,0,1,,
1505945335,31,1,0,0,2,,
1505947878,104,1,0,0,3,,
1505982901,112,1,0,0,1,,
1505983406,122,1,0,0,3,,
1505984130,89,1,0,0,1,,
1505986224,27,1,0,0,3,,
1505986251,20,1,0,0,0,,
1505989476,28,1,0,0,3,,
1505995595,30,1,0,0,0,,
1505999386,117,1,0,0,0,,
1506000437,17,1,0,0,1,,
1506005009,110,1,0,0,0,,
1506007279,72,1,0,0,0,,
1506009945,42,1,0,0,6,,
1506011109,108,1,0,0,1,,
1506012108,3,1,0,0,7,,
1506014584,49,1,0,0,0,,
1506015568,14,1,0,0,2,,
1506015618,30,1,0,0,2,,
1506015844,76,1,0,0,2,,
1506019653,9,1,0,0,4,,
1506022027,82,1,0,0,3,,
1506023691,18,1,0,0,0,,
1506024933,114,1,0,0,0,,
1506029924,60,1,0,0,3,,
1506067597,75,1,0,0,4,,
1506068580,60,1,0,0,3,,
1506068979,27,1,0,0,4,,
1506069140,55,1,0,0,0,,
1506074700,71,1,0,0,5,,
1506075523,30,1,0,0,3,,
1506079478,117,1,0,0,0,,
1506082288,90,1,0,0,1,,
1506083091,15,1,0,0,0,,
1506084647,5,1,0,0,1,,
1506088162,8,1,0,0,1,,
1506095743,92,1,0,0,3,,
1506096159,122,1,0,0,3,,
1506101444,52,1,0,0,2,,
1506105547,126,1,0,0,4,,
1506106583,117,1,0,0,1,,
1506110922,44,1,0,0,0,,
1506112183,119,1,0,0,0,,
1506113030,102,1,0,0,2,,
1506114733,122,1,0,0,4,,
1506115667,126,1,0,0,4,,
1506117700,79,1,0,0,0,,
1506119191,39,1,0,0,3,,
1506158006,4,1,0,0,1,,
1506161829,97,1,0,0,3,,
1506164054,44,1,0,0,5,,
1506164142,89,1,0,0,6,,
1506166298,117,1,0,0,5,,
1506167149,92,1,0,0,5,,
1506168727,2,1,0,0,5,,
1506170062,12,1,0,0,1,,
1506171076,4,1,0,0,4,,
1506171299,6,1,0,0,1,,
1506171350,87,1,0,0,1,,
1506172328,68,1,0,0,0,,
1506172353,112,1,0,0,2,,
1506176539,106,1,0,0,3,,
1506177992,56,1,0,0,1,,
1506178091,94,1,0,0,0,,
1506180921,13,1,0,0,0,,
1506184836,87,1,0,0,0,,
1506187908,17,1,0,0,1,,
1506188900,65,1,0,0,0,,
1506192817,36,1,0,0,4,,
1506195716,49,1,0,0,0,,
1506196292,112,1,0,0,2,,
1506197752,10,1,0,0,2,,
1506199168,11,1,0,0,2,,
1506201353,7,1,0,0,0,,
1506241142,22,1,0,0,0,,
1506244131,2,1,0,0,3,,
1506248801,112,1,0,0,0,,
1506254239,16,1,0,0,1,,
1506257674,80,1,0,0,7,,
1506266790,121,1,0,0,2,,
1506268384,11,1,0,0,5,,
1506268771,72,1,0,0,3,,
1506269106,58,1,0,0,2,,
1506269874,56,1,0,0,1,,
1506273042,80,1,0,0,7,,
1506274463,94,1,0,0,3,,
1506279256,14,1,0,0,1,,
1506280734,115,1,0,0,0,,
1506281059,99,1,0,0,2,,
1506281065,14,1,0,0,3,,
1506283061,64,1,0,0,0,,
1506291671,46,1,0,0,3,,
1506328103,45,1,0,0,0,,
1506329878,67,1,0,0,0,,
1506341300,74,1,0,0,1,,
1506341780,60,1,0,0,0,,
1506344942,22,1,0,0,0,,
1506350481,70,1,0,0,0,,
1506355360,16,1,0,0,1,,
1506355675,76,1,0,0,4,,
1506359765,72,1,0,0,0,,
1506359889,104,1,0,0,1,,
1506361696,119,1,0,0,3,,
1506363295,67,1,0,0,0,,
1506367775,77,1,0,0,1,,
1506372365,63,1,0,0,0,,
1506374040,21,1,0,0,0,,
1506375931,125,1,0,0,5,,
1506378326,80,1,0,0,1,,
1506380282,65,1,0,0,2,,
1506416484,119,1,0,0,1,,
1506417610,125,1,0,0,3,,
1506419222,78,1,0,0,4,,
1506425487,88,1,0,0,0,,
1506435883,90,1,0,0,7,,
1506436743,33,1,0,0,1,,
1506437220,105,1,0,0,1,,
1506439648,98,1,0,0,5,,
1506441003,65,1,0,0,1,,
1506448050,63,1,0,0,3,,
1506450666,82,1,0,0,1,,
1506451024,54,1,0,0,1,,
1506457576,101,1,0,0,7,,
1506459953,60,1,0,0,7,,
1506460786,22,1,0,0,3,,
1506462085,37,1,0,0,3,,
1506499293,35,1,0,0,0,,
1506501597,5,1,0,0,0,,
1506505245,73,1,0,0,0,,
1506508034,80,1,0,0,0,,
1506513679,108,1,0,0,2,,
1506520127,58,1,0,0,2,,
1506522342,36,1,0,0,0,,
1506523789,121,1,0,0,4,,
1506524107,115,1,0,0,2,,
1506535895,15,1,0,0,0,,
1506537057,116,1,0,0,4,,
1506539819,84,1,0,0,2,,
1506542024,34,1,0,0,1,,
1506543411,35,1,0,0,0,,
1506544092,62,1,0,0,0,,
1506544368,107,1,0,0,0,,
1506546631,125,1,0,0,0,,
1506586207,44,1,0,0,2,,
1506590749,6,1,0,0,1,,
1506590794,65,1,0,0,2,,
1506600282,114,1,0,0,4,,
1506602471,74,1,0,0,1,,
1506604977,34,1,0,0,7,,
1506613061,52,1,0,0,0,,
1506613702,40,1,0,0,3,,
1506615424,16,1,0,0,1,,
1506615720,67,1,0,0,1,,
1506619878,113,1,0,0,2,,
1506621982,15,1,0,0,0,,
1506622639,13,1,0,0,5,,
1506623822,34,1,0,0,7,,
1506624490,7,1,0,0,3,,
1506626855,9,1,0,0,4,,
1506633408,90,1,0,0,6,,
1506635453,69,1,0,0,0,,
1506635589,22,1,0,0,0,,
1506638173,92,1,0,0,7,,
1506638408,110,1,0,0,1,,
1506638912,14,1,0,0,0,,
1506639534,3,1,0,0,6,,
1506676779,17,1,0,0,0,,
1506677227,125,1,0,0,2,,
1506683425,47,1,0,0,1,,
1506690462,62,1,0,0,1,,
1506693725,64,1,0,0,6,,
1506696879,117,1,0,0,4,,
1506699358,114,1,0,0,0,,
1506701431,126,1,0,0,0,,
1506704083,44,1,0,0,0,,
1506710111,38,1,0,0,0,,
1506711534,72,1,0,0,0,,
1506713569,2,1,0,0,1,,
1506720814,85,1,0,0,0,,
1506725048,20,1,0,0,0,,
1506758876,31,1,0,0,2,,
1506760976,36,1,0,0,1,,
1506761455,92,1,0,0,2,,
1506761737,18,1,0,0,2,,
1506762641,5,1,0,0,4,,
1506764971,28,1,0,0,3,,
1506766101,25,1,0,0,2,,
1506769051,126,1,0,0,2,,
1506771677,35,1,0,0,3,,
1506773021,7,1,0,0,0,,
1506774595,16,1,0,0,0,,
1506781899,121,1,0,0,1,,
1506782682,15,1,0,0,0,,
1506784204,56,1,0,0,0,,
1506785862,92,1,0,0,3,,
1506790024,21,1,0,0,2,,
1506792179,102,1,0,0,1,,
1506793780,81,1,0,0,1,,
1506796490,13,1,0,0,0,,
1506801315,19,1,0,0,0,,
1506805356,102,1,0,0,1,,
1506805466,3,1,0,0,1,,
1506810935,68,1,0,0,0,,
1506846060,30,1,0,0,0,,
1506846596,34,1,0,0,1,,
1506850610,123,1,0,0,6,,
1506853135,37,1,0,0,0,,
1506854623,9,1,0,0,0,,
1506858519,104,1,0,0,1,,
1506859741,27,1,0,0,0,,
1506860212,90,1,0,0,1,,
1506860983,36,1,0,0,2,,
1506861467,19,1,0,0,2,,
1506861608,121,1,0,0,5,,
1506865778,127,1,0,0,4,,
1506867185,6,1,0,0,0,,
1506868398,53,1,0,0,2,,
1506878341,122,1,0,0,4,,
1506878532,38,1,0,0,0,,
1506882634,73,1,0,0,0,,
1506886086,98,1,0,0,1,,
1506888860,126,1,0,0,2,,
1506890856,63,1,0,0,0,,
1506892592,78,1,0,0,0,,
1506892643,74,1,0,0,0,,
1506895512,49,1,0,0,0,,
1506896359,8,1,0,0,5,,
1506897204,102,1,0,0,2,,
1506898063,108,1,0,0,0,,
1506932495,97,1,0,0,5,,
1506933111,42,1,0,0,2,,
1506938829,94,1,0,0,0,,
1506943242,98,1,0,0,2,,
1506949427,42,1,0,0,2,,
1506954836,4,1,0,0,2,,
1506957435,30,1,0,0,0,,
1506963241,94,1,0,0,6,,
1506971648,42,1,0,0,2,,
1506976927,87,1,0,0,1,,
1506978702,69,1,0,0,5,,
1506980639,99,1,0,0,2,,
1506982505,44,1,0,0,2,,
1506982721,22,1,0,0,4,,
1506982774,114,1,0,0,3,,
1506984253,97,1,0,0,1,,
1507017616,90,1,0,0,5,,
1507017632,38,1,0,0,1,,
1507018466,71,1,0,0,0,,
1507021495,98,1,0,0,1,,
1507021548,54,1,0,0,6,,
1507021681,87,1,0,0,6,,
1507026381,19,1,0,0,1,,
1507029883,121,1,0,0,1,,
1507030837,71,1,0,0,2,,
1507031905,117,1,0,0,1,,
1507033869,18,1,0,0,0,,
1507036516,3,1,0,0,0,,
1507047110,116,1,0,0,4,,
1507049397,46,1,0,0,4,,
1507050827,115,1,0,0,1,,
1507055717,37,1,0,0,2,,
1507061271,126,1,0,0,0,,
1507061295,71,1,0,0,0,,
1507063583,5,1,0,0,0,,
1507063603,73,1,0,0,3,,
1507065914,104,1,0,0,0,,
1507068701,39,1,0,0,4,,
1507071249,87,1,0,0,1,,
1507107035,30,1,0,0,3,,
1507111987,109,1,0,0,2,,
1507113498,60,1,0,0,0,,
1507113626,67,1,0,0,0,,
1507117263,127,1,0,0,1,,
1507118196,21,1,0,0,5,,
1507118270,112,1,0,0,2,,
1507119081,45,1,0,0,1,,
1507120011,101,1,0,0,4,,
1507121405,64,1,0,0,1,,
1507123753,58,1,0,0,0,,
1507124454,89,1,0,0,6,,
1507125567,25,1,0,0,1,,
1507126019,52,1,0,0,1,,
1507127195,11,1,0,0,5,,
1507130686,65,1,0,0,0,,
1507139079,54,1,0,0,1,,
1507141746,107,1,0,0,1,,
1507145245,63,1,0,0,2,,
1507146007,58,1,0,0,0,,
1507150158,95,1,0,0,1,,
1507151035,78,1,0,0,1,,
1507152561,16,1,0,0,0,,
1507152961,35,1,0,0,4,,
1507153893,48,1,0,0,0,,
1507155818,56,1,0,0,0,,
1507190437,75,1,0,0,6,,
1507192236,89,1,0,0,2,,
1507193451,2,1,0,0,0,,
1507195585,38,1,0,0,1,,
1507203208,94,1,0,0,1,,
1507203532,15,1,0,0,2,,
1507203702,26,1,0,0,0,,
1507203705,26,1,0,0,0,,
1507204741,125,1,0,0,0,,
1507205554,84,1,0,0,0,,
1507205641,42,1,0,0,4,,
1507205868,67,1,0,0,4,,
1507209373,19,1,0,0,2,,
1507210413,51,1,0,0,2,,
1507212400,96,1,0,0,2,,
1507212788,44,1,0,0,2,,
1507215482,21,1,0,0,3,,
1507216039,78,1,0,0,3,,
1507216194,109,1,0,0,1,,
1507220218,65,1,0,0,2,,
1507222263,119,1,0,0,3,,
1507225150,62,1,0,0,1,,
1507226214,69,1,0,0,1,,
1507226415,84,1,0,0,0,,
1507230891,109,1,0,0,1,,
1507235300,118,1,0,0,1,,
1507237309,45,1,0,0,2,,
1507238044,70,1,0,0,1,,
1507277667,123,1,0,0,1,,
1507278262,45,1,0,0,1,,
1507278657,64,1,0,0,0,,
1507280814,70,1,0,0,0,,
1507281841,44,1,0,0,0,,
1507282114,122,1,0,0,2,,
1507282780,73,1,0,0,2,,
1507283271,56,1,0,0,1,,
1507283328,103,1,0,0,1,,
1507289830,103,1,0,0,3,,
1507290090,109,1,0,0,5,,
1507290937,15,1,0,0,2,,
1507298352,55,1,0,0,3,,
1507299636,63,1,0,0,0,,
1507300675,77,1,0,0,1,,
1507302144,112,1,0,0,4,,
1507303720,125,1,0,0,1,,
1507306134,26,1,0,0,0,,
1507311047,43,1,0,0,4,,
1507316062,123,1,0,0,0,,
1507317346,104,1,0,0,1,,
1507317811,106,1,0,0,3,,
1507322493,104,1,0,0,0,,
1507324059,35,1,0,0,0,,
1507326065,84,1,0,0,0,,
1507367837,37,1,0,0,0,,
1507368581,45,1,0,0,1,,
1507368587,85,1,0,0,3,,
1507374044,20,1,0,0,3,,
1507374217,16,1,0,0,0,,
1507374345,118,1,0,0,4,,
1507375981,110,1,0,0,3,,
1507378521,94,1,0,0,0,,
1507384888,17,1,0,0,7,,
1507386121,86,1,0,0,0,,
1507388050,113,1,0,0,2,,
1507389219,75,1,0,0,2,,
1507391404,71,1,0,0,0,,
1507393301,48,1,0,0,2,,
1507394550,122,1,0,0,1,,
1507398920,62,1,0,0,1,,
1507402289,30,1,0,0,0,,
1507402784,121,1,0,0,3,,
1507406676,95,1,0,0,0,,
1507407694,49,1,0,0,0,,
1507409345,29,1,0,0,3,,
1507410327,9,1,0,0,2,,
1507452574,108,1,0,0,1,,
1507458141,109,1,0,0,1,,
1507458258,110,1,0,0,2,,
1507458796,82,1,0,0,0,,
1507459434,74,1,0,0,1,,
1507461065,18,1,0,0,1,,
1507461386,58,1,0,0,5,,
1507473931,51,1,0,0,1,,
1507474267,73,1,0,0,0,,
1507477377,98,1,0,0,3,,
1507477825,117,1,0,0,5,,
1507479643,21,1,0,0,0,,
1507479652,45,1,0,0,7,,
1507482065,104,1,0,0,0,,
1507484793,87,1,0,0,0,,
1507487257,94,1,0,0,1,,
1507492917,5,1,0,0,0,,
1507493523,112,1,0,0,2,,
1507498399,117,1,0,0,0,,
1507502865,18,1,0,0,0,,
1507503124,37,1,0,0,6,,
1507536276,115,1,0,0,2,,
1507536931,9,1,0,0,3,,
1507538237,67,1,0,0,2,,
1507543894,110,1,0,0,7,,
1507545417,104,1,0,0,2,,
1507545689,118,1,0,0,0,,
1507547047,21,1,0,0,3,,
1507550631,76,1,0,0,1,,
1507554376,125,1,0,0,4,,
1507554588,94,1,0,0,0,,
1507560029,17,1,0,0,5,,
1507561739,20,1,0,0,6,,
1507566650,102,1,0,0,6,,
1507570785,20,1,0,0,0,,
1507570922,11,1,0,0,2,,
1507573050,78,1,0,0,4,,
1507579604,21,1,0,0,2,,
1507581985,42,1,0,0,1,,
1507582004,109,1,0,0,1,,
1507582189,33,1,0,0,7,,
1507582568,99,1,0,0,5,,
1507584017,72,1,0,0,2,,
1507586966,51,1,0,0,3,,
1507587469,39,1,0,0,0,,
1507623768,57,1,0,0,0,,
1507626824,17,1,0,0,0,,
1507627265,16,1,0,0,6,,
1507633514,99,1,0,0,6,,
1507637059,101,1,0,0,3,,
1507637408,3,1,0,0,1,,
1507641527,87,1,0,0,1,,
1507643663,5,1,0,0,0,,
1507651335,58,1,0,0,1,,
1507661971,64,1,0,0,3,,
1507711790,101,1,0,0,0,,
1507713259,81,1,0,0,0,,
1507716098,73,1,0,0,2,,
1507716450,53,1,0,0,2,,
1507716530,84,1,0,0,1,,
1507726196,48,1,0,0,2,,
1507729328,15,1,0,0,6,,
1507731482,27,1,0,0,0,,
1507732398,58,1,0,0,4,,
1507736098,51,1,0,0,6,,
1507738620,7,1,0,0,0,,
1507740373,55,1,0,0,4,,
1507743553,123,1,0,0,3,,
1507747328,92,1,0,0,0,,
1507753434,69,1,0,0,2,,
1507755687,22,1,0,0,0,,
1507757514,6,1,0,0,3,,
1507758983,99,1,0,0,1,,
1507759691,94,1,0,0,1,,
1507799132,25,1,0,0,0,,
1507799452,30,1,0,0,0,,
1507800077,2,1,0,0,1,,
1507803477,30,1,0,0,5,,
1507808752,55,1,0,0,4,,
1507809985,21,1,0,0,5,,
1507813019,13,1,0,0,0,,
1507813080,110,1,0,0,3,,
1507813776,34,1,0,0,1,,
1507817433,98,1,0,0,6,,
1507817593,21,1,0,0,2,,
1507818030,116,1,0,0,0,,
1507825397,106,1,0,0,6,,
1507829396,28,1,0,0,1,,
1507832546,107,1,0,0,6,,
1507837608,37,1,0,0,0,,
1507838198,102,1,0,0,2,,
1507839032,71,1,0,0,0,,
1507840899,6,1,0,0,1,,
1507844099,7,1,0,0,2,,
1507844675,123,1,0,0,1,,
1507845313,56,1,0,0,3,,
1507846164,80,1,0,0,0,,
1507886848,81,1,0,0,2,,
1507888003,113,1,0,0,1,,
1507888493,88,1,0,0,2,,
1507893114,103,1,0,0,4,,
1507894747,96,1,0,0,1,,
1507895566,33,1,0,0,2,,
1507905039,106,1,0,0,1,,
1507911075,82,1,0,0,0,,
1507923792,22,1,0,0,5,,
1507930276,105,1,0,0,2,,
1507970762,6,1,0,0,3,,
1507976808,118,1,0,0,4,,
1507977996,31,1,0,0,4,,
1507978305,77,1,0,0,0,,
1507979246,85,1,0,0,0,,
1507981055,68,1,0,0,0,,
1507981831,36,1,0,0,3,,
1507982600,7,1,0,0,3,,
1507982839,47,1,0,0,1,,
1507984819,76,1,0,0,1,,
1507986313,4,1,0,0,5,,
1507994908,33,1,0,0,5,,
1507997741,64,1,0,0,3,,
1507998513,74,1,0,0,3,,
1508001456,17,1,0,0,5,,
1508006272,97,1,0,0,0,,
1508009114,54,1,0,0,6,,
1508012341,35,1,0,0,0,,
1508013078,113,1,0,0,0,,
1508015816,115,1,0,0,1,,
1508017105,18,1,0,0,2,,
1508021692,119,1,0,0,1,,
1508054713,95,1,0,0,1,,
1508055941,78,1,0,0,2,,
1508056333,99,1,0,0,2,,
1508057234,98,1,0,0,4,,
1508059174,92,1,0,0,5,,
1508059696,18,1,0,0,0,,
1508065437,118,1,0,0,0,,
1508067079,80,1,0,0,2,,
1508069602,47,1,0,0,3,,
1508070394,21,1,0,0,1,,
1508071258,34,1,0,0,1,,
1508073757,60,1,0,0,0,,
1508075246,108,1,0,0,2,,
1508075996,18,1,0,0,5,,
1508078700,75,1,0,0,0,,
1508079139,107,1,0,0,3,,
1508080752,58,1,0,0,0,,
1508081750,98,1,0,0,0,,
1508082504,5,1,0,0,0,,
1508085111,101,1,0,0,1,,
1508087254,77,1,0,0,1,,
1508090280,82,1,0,0,0,,
1508090774,72,1,0,0,1,,
1508096468,115,1,0,0,2,,
1508098515,121,1,0,0,0,,
1508100766,48,1,0,0,3,,
1508101006,8,1,0,0,1,,
1508102176,64,1,0,0,1,,
1508104834,77,1,0,0,5,,
1508143447,103,1,0,0,6,,
1508144201,108,1,0,0,0,,
1508145606,58,1,0,0,1,,
1508150914,8,1,0,0,3,,
1508151688,45,1,0,0,1,,
1508153229,38,1,0,0,0,,
1508159083,115,1,0,0,0,,
1508159253,4,1,0,0,7,,
1508167768,58,1,0,0,0,,
1508175493,98,1,0,0,6,,
1508176759,103,1,0,0,1,,
1508177236,119,1,0,0,5,,
1508179203,38,1,0,0,7,,
1508185843,45,1,0,0,3,,
1508188975,22,1,0,0,0,,
1508191683,27,1,0,0,2,,
1508230002,121,1,0,0,3,,
1508230551,5,1,0,0,0,,
1508230811,84,1,0,0,6,,
1508231781,88,1,0,0,0,,
1508235646,28,1,0,0,1,,
1508240803,69,1,0,0,1,,
1508241835,73,1,0,0,0,,
1508254214,108,1,0,0,7,,
1508254555,123,1,0,0,6,,
1508254840,117,1,0,0,2,,
1508256552,96,1,0,0,0,,
1508257365,36,1,0,0,3,,
1508259736,122,1,0,0,0,,
1508260344,109,1,0,0,2,,
1508260932,55,1,0,0,4,,
1508262017,78,1,0,0,2,,
1508267578,72,1,0,0,7,,
1508271344,110,1,0,0,3,,
1508273596,6,1,0,0,0,,
1508276846,37,1,0,0,4,,
1508277079,45,1,0,0,1,,
1508277365,40,1,0,0,0,,
1508277953,96,1,0,0,2,,
1508318440,43,1,0,0,5,,
1508323061,18,1,0,0,0,,
1508326971,18,1,0,0,0,,
1508329176,17,1,0,0,1,,
1508330166,4,1,0,0,4,,
1508332469,68,1,0,0,5,,
1508336215,62,1,0,0,1,,
1508337559,98,1,0,0,1,,
1508337786,88,1,0,0,1,,
1508338613,33,1,0,0,2,,
1508340519,106,1,0,0,0,,
1508344475,6,1,0,0,6,,
1508344800,86,1,0,0,6,,
1508352657,110,1,0,0,0,,
1508357295,6,1,0,0,3,,
1508357602,35,1,0,0,3,,
1508357744,125,1,0,0,5,,
1508358617,27,1,0,0,0,,
1508358701,97,1,0,0,1,,
1508363057,92,1,0,0,2,,
1508363569,35,1,0,0,1,,
1508367252,40,1,0,0,3,,
1508403138,104,1,0,0,0,,
1508407181,4,1,0,0,1,,
1508412113,109,1,0,0,1,,
1508412116,60,1,0,0,2,,
1508422077,14,1,0,0,0,,
1508426997,44,1,0,0,1,,
1508432003,78,1,0,0,6,,
1508433611,11,1,0,0,0,,
1508433825,119,1,0,0,4,,
1508439287,127,1,0,0,3,,
1508442904,29,1,0,0,2,,
1508447029,49,1,0,0,2,,
1508448735,64,1,0,0,3,,
1508486718,85,1,0,0,0,,
1508489470,63,1,0,0,0,,
1508491769,92,1,0,0,1,,
1508493067,37,1,0,0,1,,
1508494072,64,1,0,0,1,,
1508494425,38,1,0,0,1,,
1508501640,67,1,0,0,1,,
1508502430,34,1,0,0,6,,
1508504434,107,1,0,0,1,,
1508510977,28,1,0,0,0,,
1508511838,27,1,0,0,0,,
1508512483,20,1,0,0,6,,
1508513379,89,1,0,0,0,,
1508514218,94,1,0,0,1,,
1508516633,18,1,0,0,2,,
1508517029,35,1,0,0,1,,
1508518976,64,1,0,0,4,,
1508519442,44,1,0,0,0,,
1508527187,34,1,0,0,2,,
1508527386,33,1,0,0,0,,
1508528891,38,1,0,0,2,,
1508531491,89,1,0,0,1,,
1508535010,39,1,0,0,2,,
1508538832,85,1,0,0,7,,
1508539749,68,1,0,0,3,,
1508573367,88,1,0,0,0,,
1508576210,48,1,0,0,2,,
1508579511,69,1,0,0,3,,
1508582389,12,1,0,0,0,,
1508586692,57,1,0,0,3,,
1508590187,35,1,0,0,1,,
1508592544,122,1,0,0,0,,
1508594315,14,1,0,0,2,,
1508595596,42,1,0,0,1,,
1508596087,31,1,0,0,0,,
1508596862,8,1,0,0,0,,
1508598264,11,1,0,0,2,,
1508600654,7,1,0,0,0,,
1508601020,78,1,0,0,6,,
1508601991,51,1,0,0,2,,
1508602656,37,1,0,0,1,,
1508603490,2,1,0,0,3,,
1508607357,36,1,0,0,3,,
1508612454,25,1,0,0,3,,
1508619614,54,1,0,0,1,,
1508620467,125,1,0,0,6,,
1508626399,52,1,0,0,4,,
1508659234,58,1,0,0,1,,
1508663852,69,1,0,0,4,,
1508666128,25,1,0,0,6,,
1508667514,94,1,0,0,4,,
1508671358,78,1,0,0,1,,
1508680013,67,1,0,0,2,,
1508683397,64,1,0,0,3,,
1508685016,46,1,0,0,0,,
1508688468,69,1,0,0,0,,
1508691639,74,1,0,0,0,,
1508696791,71,1,0,0,5,,
1508698029,62,1,0,0,0,,
1508702069,87,1,0,0,4,,
1508702459,74,1,0,0,5,,
1508704785,11,1,0,0,0,,
1508706686,53,1,0,0,1,,
1508747573,127,1,0,0,1,,
1508750655,94,1,0,0,4,,
1508756161,98,1,0,0,0,,
1508759614,89,1,0,0,0,,
1508766221,114,1,0,0,2,,
1508767598,106,1,0,0,1,,
1508781462,49,1,0,0,0,,
1508782058,67,1,0,0,4,,
1508784483,4,1,0,0,1,,
1508784997,67,1,0,0,2,,
1508785669,17,1,0,0,3,,
1508791827,47,1,0,0,0,,
1508793135,122,1,0,0,5,,
1508798300,94,1,0,0,1,,
1508833277,15,1,0,0,1,,
1508838350,60,1,0,0,5,,
1508840809,13,1,0,0,2,,
1508840999,105,1,0,0,2,,
1508841391,95,1,0,0,0,,
1508841415,85,1,0,0,7,,
1508842649,8,1,0,0,3,,
1508846373,34,1,0,0,6,,
1508848699,75,1,0,0,4,,
1508849802,86,1,0,0,1,,
1508852007,125,1,0,0,1,,
1508852476,89,1,0,0,0,,
1508861151,110,1,0,0,0,,
1508864887,11,1,0,0,4,,
1508865231,84,1,0,0,3,,
1508868868,13,1,0,0,2,,
1508872463,125,1,0,0,7,,
1508872663,9,1,0,0,1,,
1508878939,121,1,0,0,1,,
1508880277,126,1,0,0,3,,
1508884643,57,1,0,0,0,,
1508921107,127,1,0,0,1,,
1508926228,125,1,0,0,6,,
1508926607,104,1,0,0,4,,
1508928094,46,1,0,0,7,,
1508928628,60,1,0,0,2,,
1508932725,46,1,0,0,4,,
1508935133,71,1,0,0,1,,
1508938193,94,1,0,0,0,,
1508939857,99,1,0,0,2,,
1508946734,68,1,0,0,2,,
1508949101,17,1,0,0,3,,
1508949577,51,1,0,0,0,,
1508950150,12,1,0,0,4,,
1508951255,28,1,0,0,1,,
1508954774,47,1,0,0,1,,
1508955246,105,1,0,0,2,,
1508960039,3,1,0,0,1,,
1508960062,121,1,0,0,3,,
1508961396,25,1,0,0,0,,
1508964075,107,1,0,0,7,,
1508964916,85,1,0,0,1,,
1508966138,64,1,0,0,2,,
1508967416,124,1,0,0,4,,
1508967650,17,1,0,0,2,,
1508968570,118,1,0,0,1,,
1509004937,16,1,0,0,2,,
1509005488,105,1,0,0,1,,
1509005996,115,1,0,0,1,,
1509006707,69,1,0,0,0,,
1509007794,46,1,0,0,0,,
1509009561,87,1,0,0,3,,
1509014943,2,1,0,0,1,,
1509020314,107,1,0,0,3,,
1509021447,102,1,0,0,0,,
1509022511,22,1,0,0,3,,
1509022597,46,1,0,0,3,,
1509023781,116,1,0,0,1,,
1509023808,46,1,0,0,0,,
1509026698,81,1,0,0,1,,
1509029807,117,1,0,0,6,,
1509030393,44,1,0,0,1,,
1509031398,56,1,0,0,2,,
1509032537,63,1,0,0,2,,
1509035011,58,1,0,0,5,,
1509035157,28,1,0,0,5,,
1509038307,27,1,0,0,2,,
1509039780,70,1,0,0,0,,
1509045919,77,1,0,0,5,,
1509047634,88,1,0,0,0,,
